name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note;Cl_MS;K_MS;Pd_MS;Fe_MS;Al_MS;Ni_MS;Mn_MS;Ag_MS;Mo_MS;Ca_MS;Os_MS;Au_MS;Pb_MS;Zn_MS;Hg_MS;Cd_MS;Pt_MS;Ru_MS;S_MS;Ir_MS;Rh_MS;Co_MS;Cu_MS;mFe_MS;mCa_MS;mAu_MS;mZn_MS;mPd_MS;mK_MS;mMo_MS;mAl_MS;mCl_MS;mS_MS;mRh_MS;mCd_MS;mRu_MS;mHg_MS;mIr_MS;mOs_MS;mAg_MS;mPt_MS;mNi_MS;mCo_MS;mPb_MS;mMn_MS;mCu_MS;Co_AES;Zn_AES;Si_AES;Sc_AES;Ni_AES;S_AES;Al_AES;Ca_AES;Fe_AES;Mn_AES;Cd_AES;Mg_AES;Pb_AES;Cu_AES;Valiq._AES;mCd_AES;mS_AES;mAl_AES;mCo_AES;mCa_AES;mPb_AES;mZn_AES;mMg_AES;mCu_AES;mFe_AES;mMn_AES;mSi_AES;mSc_AES;mNi_AES;Valiq, ml;flag_rebalance_mass;flag_rebalance_volume;zero_V (ml);zero_sample_mass
T2-L13P13A1;51.688;0.0424;0.618;0.1875;0.027;0.0033;6616.0;76.3675;2.742;0.0469;0;0.0;818;[];3.0;0.0;2026-02-16T13:43:28.549762;0.0;0.8009;0.0116;0.0;0.0;0;0.0;0.0;0.0;408.73;0.0;-572.222;0.0;0.0;0.0;0.0;0.0;0;1.022;157.9;0.3913;0;9.7581;0.0552;0.0022;1.7465;1.022;584.5;2.2524;12.7567;5.1;13.1705;0.0004;3806.5;0.3328;2026-02-03T10:05:45.924836;T2-L13P13C1;10.0;0.0001;0.0;4.177220600000001;0.387;0.0001;3.2735185700000002;0.11035710000000001;0.0;0.0;0.0;0.0;27041.576800000003;0.0;0.0;0.0;211.2643624;0.0;0.0001;11.207376600000002;0.0016349200000000002;0.00040873000000000005;1.5817851;0.0029;4.177220600000001;0.05;2026-02-13T12:35:38.679290;2.5259514;20.84523;0.0;0.008992060000000001;0.01185317;0.0;15558.30745;0.00040873000000000005;0.00040873000000000005;0.0;52.140459910000004;645.38467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;216.73000000000002 + 192.00 (жидкая фаза суспензии);0.0;0.0;0.387;0.0001;6616.0;1.022;2.742;5.1;0.0001;0.0029;51.688;0.0;0.0;0.0022;1.022;0.0;0.0004;0.0;0.0001;0.0;0.0;0.0;0.618;0.027;27041.576800000003;211.2643624;0.0;4.177220600000001;0.00040873000000000005;1.5817851;0.01185317;4.177220600000001;0.0;0.0;0.0;0.0016349200000000002;0.00040873000000000005;0.0;0.0;0.0;0.00040873000000000005;0.0;11.207376600000002;2.5259514;0.008992060000000001;20.84523;0.11035710000000001;0.7989;1.1894;12.7567;0.8009;2.6477;3806.5;1.3083;62.85;3349.0;7.1853;0.0399;157.9;9.617;0.0024;0.0;0.16308327;15558.30745;5.3474145900000005;3.2653439700000004;256.88680500000004;39.30756410000001;4.86143462;645.38467;0.009809519999999999;13688.3677;29.368476689999998;52.140459910000004;3.2735185700000002;10.821944210000002;0.0;0.0;True;408.73;0.0
T2-L13P13A2;55.047;0.1556;0.522;0.1808;0.029;0.0041;6724.0;333.0473;2.594;0.0627;0;0.0;819;[];3.0;0.0;2026-02-16T13:43:28.549764;0.0;0.8042;0.0129;0.0;0.0;0;0.0;0.0;0.0;407.99;0.0;-571.1859999999999;0.0;0.0;0.0;0.0;0.0;0;0.965;153.7;0.3576;0;9.3338;0.0496;0.0023;1.5285;0.7;546.5;2.1555;11.1867;4.796;12.5319;0.0005;3715.5;0.3155;2026-02-03T10:05:45.924844;T2-L13P13C2;10.0;0.0001;0.0;3.9371035;0.572;0.0001;3.2810555800000003;0.11831710000000001;0.0;0.0;0.0;0.0;27433.247600000002;0.0;0.0;0.0;224.5862553;0.0;0.0001;10.5832606;0.00203995;0.00040799;2.3337028;0.0027;2.8559300000000003;0.05;2026-02-13T12:35:38.679290;2.1297078000000003;19.5672004;0.0;0.00938377;0.011015730000000001;0.0;15158.868450000002;0.00040799;0.00040799;0.0;45.64061733;627.08063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;215.98999999999998 + 192.00 (жидкая фаза суспензии);0.0;0.0;0.572;0.0001;6724.0;0.965;2.594;4.796;0.0001;0.0027;55.047;0.0;0.0;0.0023;0.7;0.0;0.0005;0.0;0.0001;0.0;0.0;0.0;0.522;0.029;27433.247600000002;224.5862553;0.0;2.8559300000000003;0.00040799;2.3337028;0.011015730000000001;3.9371035;0.0;0.0;0.0;0.00203995;0.00040799;0.0;0.0;0.0;0.00040799;0.0;10.5832606;2.1297078000000003;0.00938377;19.5672004;0.11831710000000001;0.6591;0.8527;11.1867;0.8042;2.459;3715.5;1.2993;64.78;3486.5;6.5947;0.037;153.7;9.1586;0.0029;0.0;0.1509563;15158.868450000002;5.301014069999999;2.68906209;264.29592199999996;37.36617214;3.4789307300000005;627.08063;0.011831709999999999;14224.57135;26.905716530000003;45.64061733;3.2810555800000003;10.0324741;0.0;0.0;True;407.99;0.0
T2-L13P13B1;228.882;12.1622;0.022;0.0015;0.436;0.006;260.0;3.7477;0.887;0.0066;0;0.0;820;[];3.0;0.0;2026-02-16T13:43:28.549766;156.62;0.9881;0.0116;0.0;0.0;0;0.0;0.0;0.0;405.0;0.3867160493827161;-347.73199999999997;0.0;0.0;0.1;0.0;0.0;0;8.486;4.5135;0.0094;0;0.0672;0.0012;0.0143;0.1097;0.102;9.5;0.0789;6.7237;0.168;0.3365;0.0007;331.0;0.0731;2026-02-03T10:05:45.924840;T2-L13P13C1;0.0;0.0003;0.0;664.5386600000002;0.986;0.0007;77.378111;34.143159999999995;0.0;0.007831000000000001;0.0;0.0;20360.6;0.0001;0.023492999999999997;0.0;17923.74942;0.0003;0.0005;69.46096999999999;0.054817000000000005;0.023492999999999997;77.21366;0.0013;7.987620000000001;0.05;2026-02-13T12:35:38.680286;1.72282;13.156080000000003;0.0;1.119833;0.10180299999999999;0.007831000000000001;25920.61;0.039155;0.054817000000000005;0.0001;526.532947;353.452185;0.0;0.0;0.0;0.0;1.0;0.0;0.0;Масса образца (g) из пробы C;0.0;0.0006;0.04698599999999999;0.0;0.0;0.0;0.0;0.0;33.6 + 2.32*(200.0мл*1.2г/мл*0.2) + 13.9;0.0;0.986;0.0005;260.0;8.486;0.887;0.168;0.0007;0.0013;228.882;0.0001;0.0;0.0143;0.102;0.0006;0.0007;0.0001;0.0003;0.0;0.0;0.0003;0.022;0.436;20360.6;17923.74942;0.0;7.987620000000001;0.039155;77.21366;0.10180299999999999;664.5386600000002;0.0;0.0;0.023492999999999997;0.054817000000000005;0.023492999999999997;0.04698599999999999;0.0;0.007831000000000001;0.054817000000000005;0.007831000000000001;69.46096999999999;1.72282;1.119833;13.156080000000003;34.143159999999995;0.0255;0.092;6.7237;0.9881;0.7254;331.0;7.2037;246.5;249.55;0.1959;0.0024;4.5135;0.269;0.2316;0.0;0.18794399999999997;25920.61;564.121747;1.9969050000000002;19303.415;21.06539;7.20452;353.452185;18.136596;19542.2605;15.340929000000001;526.532947;77.378111;56.806074;0.0;True;0.0;0.0;156.62
T2-L13P13B2;215.355;11.8794;0.022;0.0035;0.373;0.0066;277.0;3.6062;0.828;0.0055;0;0.0;821;[];3.0;0.0;2026-02-16T13:43:28.549769;155.64;0.9949;0.0125;0.0;0.0;0;0.0;0.0;0.0;401.0;0.3881296758104738;-343.504;0.0;0.0;0.0989;0.0;0.0;0;9.624;4.252;0.0107;0;0.0495;0.0004;0.0126;0.1634;0.064;9.95;0.0862;8.3843;0.154;0.3808;0.0006;326.45;0.0756;2026-02-03T10:05:45.924847;T2-L13P13C2;0.0;0.0003;0.007868554095045499;757.2696461071789;0.925;0.0006;78.28424469160768;29.349706774519714;0.0001;0.007868554095045499;0.0;0.0;21795.894843276037;0.0001;0.023605662285136497;0.0;16945.324671385235;0.0003;0.0005;65.15162790697674;0.047211324570272994;0.023605662285136497;72.78412537917089;0.0015;5.03587462082912;0.05;2026-02-13T12:35:38.680286;1.73108190091001;12.117573306370069;0.0;0.991437815975733;0.1180283114256825;0.007868554095045499;25686.894843276037;0.0393427704752275;0.047211324570272994;0.0001;659.7231809908999;334.57092012133467;0.0;0.0;0.0;0.0;1.0;0.0;0.0;Масса образца (g) из пробы C;0.0;0.0008;0.06294843276036399;0.0;0.0;0.0;0.0;0.0;33.3 + 2.32*(200.0мл*1.2г/мл*0.2) + 13.2;0.0;0.925;0.0005;277.0;9.624;0.828;0.154;0.0006;0.0015;215.355;0.0001;0.0;0.0126;0.064;0.0008;0.0006;0.0001;0.0003;0.0;0.0001;0.0003;0.022;0.373;21795.894843276037;16945.324671385235;0.0;5.03587462082912;0.0393427704752275;72.78412537917089;0.1180283114256825;757.2696461071789;0.0;0.0;0.023605662285136497;0.047211324570272994;0.023605662285136497;0.06294843276036399;0.007868554095045499;0.007868554095045499;0.047211324570272994;0.007868554095045499;65.15162790697674;1.73108190091001;0.991437815975733;12.117573306370069;29.349706774519714;0.0289;0.0605;8.3843;0.9949;0.7056;326.45;8.1497;241.2;269.35;0.1915;0.003;4.252;0.2935;0.1954;0.0;0.236056622851365;25686.894843276037;641.2635530839231;2.2740121334681493;18978.952477249746;23.094206268958544;4.760475227502527;334.57092012133467;15.375154701718907;21193.95045500506;15.068281092012132;659.7231809908999;78.28424469160768;55.52051769464104;0.0;True;0.0;0.0;155.64
T2-13C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;822;[];3.0;0.0;2026-02-16T13:43:28.549772;194.36;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;149.56;1.299545332976732;62.72000000000001;3.1;284.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-13C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;823;[];3.0;0.0;2026-02-16T13:43:28.549774;193.82;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;149.42;1.2971489760406907;62.160000000000004;3.1;284.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L13C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;824;[];3.0;0.0;2026-02-16T13:43:28.549776;319.48;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;217.56;1.4684684684684686;142.68800000000002;0.0;0.0;0.0;67.17;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L13C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;825;[];3.0;0.0;2026-02-16T13:43:28.549779;317.1;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;216.42;1.4652065428333798;140.95200000000003;0.0;0.0;0.0;66.57;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L12P12C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;826;[];3.0;0.0;2026-02-16T13:43:28.549781;533.71;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;459.0;1.1627668845315904;104.59400000000005;3.9;0.0;0.0;0.0;9.75;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L12P12C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;827;[];3.0;0.0;2026-02-16T13:43:28.549783;538.96;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;450.0;1.197688888888889;124.54400000000004;3.95;0.0;0.0;0.0;9.4;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L13P13C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;828;[];3.0;0.0;2026-02-16T13:43:28.549786;532.72;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;405.0;1.315358024691358;178.80800000000002;4.09;0.0;0.0;0.0;13.9;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L13P13C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;829;[];3.0;0.0;2026-02-16T13:43:28.549788;534.32;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;401.0;1.3324688279301746;186.64800000000005;3.97;0.0;0.0;0.0;13.2;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L12P12F12C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;830;[];3.0;0.0;2026-02-16T13:43:28.549790;454.5;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;400.0;1.13625;76.3;4.0;95.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L12P12F12C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;831;[];3.0;0.0;2026-02-16T13:43:28.549793;472.09;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;350.0;1.3488285714285713;170.92599999999996;4.17;100.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L13P13F13C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;832;[];3.0;0.0;2026-02-16T13:43:28.549795;487.33;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;360.0;1.3536944444444443;178.26199999999997;4.4;50.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
